model,action,turn,proportion,ci_low,ci_high
o1-mini,4.A,1,0.0,0.0,3.6993498206985693
o1-mini,4.A,2,0.0,0.0,3.6993498206985693
o1-mini,4.A,3,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.A,4,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.A,5,4.0,1.5663303991547604,9.837071435887923
o1-mini,4.A,6,0.0,0.0,3.6993498206985693
o1-mini,4.A,7,6.0,2.7786123963188176,12.476815445895921
o1-mini,4.A,8,4.0,1.5663303991547604,9.837071435887923
o1-mini,4.A,9,4.0,1.5663303991547604,9.837071435887923
o1-mini,4.A,10,3.0,1.0254524024038911,8.451936429052763
o1-mini,4.A,11,5.0,2.1543679154367967,11.175046923191914
o1-mini,4.A,12,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,13,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,14,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,15,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,16,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,17,4.0,1.5663303991547604,9.837071435887923
o1-mini,4.A,18,0.0,0.0,3.6993498206985693
o1-mini,4.A,19,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,20,0.0,0.0,3.6993498206985693
o1-mini,4.A,21,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.A,22,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.A,23,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,24,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,25,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.A,26,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.A,27,3.0,1.0254524024038911,8.451936429052763
o1-mini,4.A,28,0.0,0.0,3.6993498206985693
o1-mini,4.A,29,0.0,0.0,3.6993498206985693
o1-mini,4.A,30,1.0,0.1767432064140647,5.448619617870533
o3-mini,4.A,1,0.0,0.0,3.6993498206985693
o3-mini,4.A,2,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,3,4.0,1.5663303991547604,9.837071435887923
o3-mini,4.A,4,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,5,0.0,0.0,3.6993498206985693
o3-mini,4.A,6,1.0,0.1767432064140647,5.448619617870533
o3-mini,4.A,7,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,8,1.0,0.1767432064140647,5.448619617870533
o3-mini,4.A,9,3.0,1.0254524024038911,8.451936429052763
o3-mini,4.A,10,4.0,1.5663303991547604,9.837071435887923
o3-mini,4.A,11,3.0,1.0254524024038911,8.451936429052763
o3-mini,4.A,12,4.0,1.5663303991547604,9.837071435887923
o3-mini,4.A,13,3.0,1.0254524024038911,8.451936429052763
o3-mini,4.A,14,5.0,2.1543679154367967,11.175046923191914
o3-mini,4.A,15,3.0,1.0254524024038911,8.451936429052763
o3-mini,4.A,16,3.0,1.0254524024038911,8.451936429052763
o3-mini,4.A,17,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,18,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,19,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,20,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,21,0.0,0.0,3.6993498206985693
o3-mini,4.A,22,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,23,0.0,0.0,3.6993498206985693
o3-mini,4.A,24,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,25,1.0,0.1767432064140647,5.448619617870533
o3-mini,4.A,26,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,27,2.0,0.550196755016235,7.0011790728543914
o3-mini,4.A,28,0.0,0.0,3.6993498206985693
o3-mini,4.A,29,1.0,0.1767432064140647,5.448619617870533
o3-mini,4.A,30,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,1,0.0,0.0,3.6993498206985693
QwQ-32B-preview,4.A,2,0.0,0.0,3.6993498206985693
QwQ-32B-preview,4.A,3,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,4.A,4,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,5,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,6,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,7,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,8,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,4.A,9,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,10,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,4.A,11,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,12,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,13,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,14,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,15,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,4.A,16,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,17,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,18,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,4.A,19,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,20,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,21,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,4.A,22,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,4.A,23,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,24,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,25,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,4.A,26,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,4.A,27,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,28,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,4.A,29,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,4.A,30,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,4.A,1,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,4.A,2,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,4.A,3,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,4,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,5,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-7B-instruct,4.A,6,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-7B-instruct,4.A,7,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,4.A,8,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,9,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,10,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,4.A,11,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,12,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,13,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,14,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,15,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,16,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,17,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,18,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,19,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,20,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,21,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,22,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,23,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,24,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,25,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,26,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,27,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,28,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,29,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,4.A,30,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,4.A,1,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,4.A,2,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,4.A,3,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,4.A,4,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,4.A,5,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-32B-Instruct,4.A,6,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,4.A,7,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,4.A,8,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,4.A,9,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,4.A,10,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,4.A,11,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,4.A,12,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,4.A,13,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,4.A,14,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,4.A,15,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,4.A,16,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,4.A,17,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,4.A,18,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,4.A,19,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,4.A,20,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,4.A,21,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,4.A,22,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-32B-Instruct,4.A,23,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,4.A,24,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,4.A,25,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,4.A,26,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,4.A,27,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,4.A,28,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,4.A,29,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,4.A,30,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,4.A,1,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,4.A,2,10.0,5.522913706067508,17.43656615049135
Qwen2.5-72B-instruct,4.A,3,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,4.A,4,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,4.A,5,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-72B-instruct,4.A,6,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-72B-instruct,4.A,7,8.0,4.109346148438061,14.998107700948735
Qwen2.5-72B-instruct,4.A,8,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-72B-instruct,4.A,9,6.0,2.7786123963188176,12.476815445895921
Qwen2.5-72B-instruct,4.A,10,9.0,4.807254000256514,16.226212852716312
Qwen2.5-72B-instruct,4.A,11,6.0,2.7786123963188176,12.476815445895921
Qwen2.5-72B-instruct,4.A,12,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-72B-instruct,4.A,13,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-72B-instruct,4.A,14,6.0,2.7786123963188176,12.476815445895921
Qwen2.5-72B-instruct,4.A,15,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-72B-instruct,4.A,16,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-72B-instruct,4.A,17,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-72B-instruct,4.A,18,9.0,4.807254000256514,16.226212852716312
Qwen2.5-72B-instruct,4.A,19,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-72B-instruct,4.A,20,11.0,6.254196357064568,18.631296503080318
Qwen2.5-72B-instruct,4.A,21,6.0,2.7786123963188176,12.476815445895921
Qwen2.5-72B-instruct,4.A,22,12.0,6.999406437019489,19.81209942671142
Qwen2.5-72B-instruct,4.A,23,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-72B-instruct,4.A,24,8.0,4.109346148438061,14.998107700948735
Qwen2.5-72B-instruct,4.A,25,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-72B-instruct,4.A,26,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-72B-instruct,4.A,27,8.0,4.109346148438061,14.998107700948735
Qwen2.5-72B-instruct,4.A,28,8.0,4.109346148438061,14.998107700948735
Qwen2.5-72B-instruct,4.A,29,8.0,4.109346148438061,14.998107700948735
Qwen2.5-72B-instruct,4.A,30,10.0,5.522913706067508,17.43656615049135
Llama3.3-70B-instruct,4.A,1,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,4.A,2,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,4.A,3,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,4.A,4,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,4.A,5,7.000000000000001,3.4319261067272664,13.749514739073504
Llama3.3-70B-instruct,4.A,6,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,4.A,7,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,4.A,8,13.0,7.7571674272405104,20.98035144007643
Llama3.3-70B-instruct,4.A,9,7.000000000000001,3.4319261067272664,13.749514739073504
Llama3.3-70B-instruct,4.A,10,10.0,5.522913706067508,17.43656615049135
Llama3.3-70B-instruct,4.A,11,10.0,5.522913706067508,17.43656615049135
Llama3.3-70B-instruct,4.A,12,7.000000000000001,3.4319261067272664,13.749514739073504
Llama3.3-70B-instruct,4.A,13,5.0,2.1543679154367967,11.175046923191914
Llama3.3-70B-instruct,4.A,14,12.0,6.999406437019489,19.81209942671142
Llama3.3-70B-instruct,4.A,15,11.0,6.254196357064568,18.631296503080318
Llama3.3-70B-instruct,4.A,16,7.000000000000001,3.4319261067272664,13.749514739073504
Llama3.3-70B-instruct,4.A,17,8.0,4.109346148438061,14.998107700948735
Llama3.3-70B-instruct,4.A,18,7.000000000000001,3.4319261067272664,13.749514739073504
Llama3.3-70B-instruct,4.A,19,10.0,5.522913706067508,17.43656615049135
Llama3.3-70B-instruct,4.A,20,11.0,6.254196357064568,18.631296503080318
Llama3.3-70B-instruct,4.A,21,9.0,4.807254000256514,16.226212852716312
Llama3.3-70B-instruct,4.A,22,9.0,4.807254000256514,16.226212852716312
Llama3.3-70B-instruct,4.A,23,12.0,6.999406437019489,19.81209942671142
Llama3.3-70B-instruct,4.A,24,6.0,2.7786123963188176,12.476815445895921
Llama3.3-70B-instruct,4.A,25,8.0,4.109346148438061,14.998107700948735
Llama3.3-70B-instruct,4.A,26,10.0,5.522913706067508,17.43656615049135
Llama3.3-70B-instruct,4.A,27,12.0,6.999406437019489,19.81209942671142
Llama3.3-70B-instruct,4.A,28,13.0,7.7571674272405104,20.98035144007643
Llama3.3-70B-instruct,4.A,29,13.0,7.7571674272405104,20.98035144007643
Llama3.3-70B-instruct,4.A,30,10.0,5.522913706067508,17.43656615049135
Claude-3.5-Sonnet,4.B,1,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,2,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,3,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,4,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,5,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,6,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,7,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,8,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,9,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,10,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,11,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,12,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,13,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,14,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,15,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,16,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,17,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,18,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,19,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,20,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,21,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,22,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,23,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,24,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,25,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,26,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,27,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,28,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,29,0.0,0.0,0.0
Claude-3.5-Sonnet,4.B,30,0.0,0.0,0.0
gpt-4,4.B,1,0.0,0.0,3.6993498206985693
gpt-4,4.B,2,39.0,30.016874006394417,48.79698295415927
gpt-4,4.B,3,18.0,11.700225498946347,26.667358386300734
gpt-4,4.B,4,12.0,6.999406437019489,19.81209942671142
gpt-4,4.B,5,11.0,6.254196357064568,18.631296503080318
gpt-4,4.B,6,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4,4.B,7,5.0,2.1543679154367967,11.175046923191914
gpt-4,4.B,8,9.0,4.807254000256514,16.226212852716312
gpt-4,4.B,9,2.0,0.550196755016235,7.0011790728543914
gpt-4,4.B,10,6.0,2.7786123963188176,12.476815445895921
gpt-4,4.B,11,6.0,2.7786123963188176,12.476815445895921
gpt-4,4.B,12,8.0,4.109346148438061,14.998107700948735
gpt-4,4.B,13,5.0,2.1543679154367967,11.175046923191914
gpt-4,4.B,14,1.0,0.1767432064140647,5.448619617870533
gpt-4,4.B,15,6.0,2.7786123963188176,12.476815445895921
gpt-4,4.B,16,2.0,0.550196755016235,7.0011790728543914
gpt-4,4.B,17,1.0,0.1767432064140647,5.448619617870533
gpt-4,4.B,18,2.0,0.550196755016235,7.0011790728543914
gpt-4,4.B,19,3.0,1.0254524024038911,8.451936429052763
gpt-4,4.B,20,4.0,1.5663303991547604,9.837071435887923
gpt-4,4.B,21,0.0,0.0,3.6993498206985693
gpt-4,4.B,22,4.0,1.5663303991547604,9.837071435887923
gpt-4,4.B,23,1.0,0.1767432064140647,5.448619617870533
gpt-4,4.B,24,3.0,1.0254524024038911,8.451936429052763
gpt-4,4.B,25,3.0,1.0254524024038911,8.451936429052763
gpt-4,4.B,26,4.0,1.5663303991547604,9.837071435887923
gpt-4,4.B,27,5.0,2.1543679154367967,11.175046923191914
gpt-4,4.B,28,6.0,2.7786123963188176,12.476815445895921
gpt-4,4.B,29,4.0,1.5663303991547604,9.837071435887923
gpt-4,4.B,30,0.0,0.0,3.6993498206985693
gpt-4o,4.B,1,0.0,0.0,3.6993498206985693
gpt-4o,4.B,2,64.0,54.235402451608735,72.72877959859568
gpt-4o,4.B,3,19.0,12.514751509768734,27.778845379064375
gpt-4o,4.B,4,12.0,6.999406437019489,19.81209942671142
gpt-4o,4.B,5,3.0,1.0254524024038911,8.451936429052763
gpt-4o,4.B,6,3.0,1.0254524024038911,8.451936429052763
gpt-4o,4.B,7,10.0,5.522913706067508,17.43656615049135
gpt-4o,4.B,8,8.0,4.109346148438061,14.998107700948735
gpt-4o,4.B,9,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o,4.B,10,23.0,15.843265880303449,32.15438302287378
gpt-4o,4.B,11,8.0,4.109346148438061,14.998107700948735
gpt-4o,4.B,12,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o,4.B,13,13.0,7.7571674272405104,20.98035144007643
gpt-4o,4.B,14,12.0,6.999406437019489,19.81209942671142
gpt-4o,4.B,15,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o,4.B,16,11.0,6.254196357064568,18.631296503080318
gpt-4o,4.B,17,4.0,1.5663303991547604,9.837071435887923
gpt-4o,4.B,18,9.0,4.807254000256514,16.226212852716312
gpt-4o,4.B,19,15.0,9.305985283656629,23.28355959083237
gpt-4o,4.B,20,13.0,7.7571674272405104,20.98035144007643
gpt-4o,4.B,21,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o,4.B,22,6.0,2.7786123963188176,12.476815445895921
gpt-4o,4.B,23,9.0,4.807254000256514,16.226212852716312
gpt-4o,4.B,24,12.0,6.999406437019489,19.81209942671142
gpt-4o,4.B,25,11.0,6.254196357064568,18.631296503080318
gpt-4o,4.B,26,12.0,6.999406437019489,19.81209942671142
gpt-4o,4.B,27,11.0,6.254196357064568,18.631296503080318
gpt-4o,4.B,28,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4o,4.B,29,9.0,4.807254000256514,16.226212852716312
gpt-4o,4.B,30,11.0,6.254196357064568,18.631296503080318
gpt-4o-mini,4.B,1,0.0,0.0,3.6993498206985693
gpt-4o-mini,4.B,2,40.0,30.940128643245895,49.79974132089382
gpt-4o-mini,4.B,3,28.999999999999996,21.01483574912227,38.538891175571116
gpt-4o-mini,4.B,4,18.0,11.700225498946347,26.667358386300734
gpt-4o-mini,4.B,5,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,4.B,6,9.0,4.807254000256514,16.226212852716312
gpt-4o-mini,4.B,7,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,4.B,8,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,4.B,9,6.0,2.7786123963188176,12.476815445895921
gpt-4o-mini,4.B,10,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,4.B,11,5.0,2.1543679154367967,11.175046923191914
gpt-4o-mini,4.B,12,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,4.B,13,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,4.B,14,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,4.B,15,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,4.B,16,0.0,0.0,3.6993498206985693
gpt-4o-mini,4.B,17,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,4.B,18,0.0,0.0,3.6993498206985693
gpt-4o-mini,4.B,19,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,4.B,20,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,4.B,21,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,4.B,22,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,4.B,23,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,4.B,24,0.0,0.0,3.6993498206985693
gpt-4o-mini,4.B,25,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o-mini,4.B,26,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,4.B,27,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,4.B,28,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,4.B,29,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,4.B,30,2.0,0.550196755016235,7.0011790728543914
o1,4.B,1,1.0,0.1767432064140647,5.448619617870533
o1,4.B,2,83.0,74.45199523239887,89.10643388594006
o1,4.B,3,10.0,5.522913706067508,17.43656615049135
o1,4.B,4,4.0,1.5663303991547604,9.837071435887923
o1,4.B,5,4.0,1.5663303991547604,9.837071435887923
o1,4.B,6,7.000000000000001,3.4319261067272664,13.749514739073504
o1,4.B,7,3.0,1.0254524024038911,8.451936429052763
o1,4.B,8,5.0,2.1543679154367967,11.175046923191914
o1,4.B,9,9.0,4.807254000256514,16.226212852716312
o1,4.B,10,8.0,4.109346148438061,14.998107700948735
o1,4.B,11,7.000000000000001,3.4319261067272664,13.749514739073504
o1,4.B,12,11.0,6.254196357064568,18.631296503080318
o1,4.B,13,9.0,4.807254000256514,16.226212852716312
o1,4.B,14,7.000000000000001,3.4319261067272664,13.749514739073504
o1,4.B,15,6.0,2.7786123963188176,12.476815445895921
o1,4.B,16,6.0,2.7786123963188176,12.476815445895921
o1,4.B,17,4.0,1.5663303991547604,9.837071435887923
o1,4.B,18,5.0,2.1543679154367967,11.175046923191914
o1,4.B,19,4.0,1.5663303991547604,9.837071435887923
o1,4.B,20,3.0,1.0254524024038911,8.451936429052763
o1,4.B,21,6.0,2.7786123963188176,12.476815445895921
o1,4.B,22,4.0,1.5663303991547604,9.837071435887923
o1,4.B,23,2.0,0.550196755016235,7.0011790728543914
o1,4.B,24,1.0,0.1767432064140647,5.448619617870533
o1,4.B,25,4.0,1.5663303991547604,9.837071435887923
o1,4.B,26,2.0,0.550196755016235,7.0011790728543914
o1,4.B,27,0.0,0.0,3.6993498206985693
o1,4.B,28,2.0,0.550196755016235,7.0011790728543914
o1,4.B,29,2.0,0.550196755016235,7.0011790728543914
o1,4.B,30,0.0,0.0,3.6993498206985693
o1-mini,4.B,1,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.B,2,41.0,31.86731302113651,50.79856994658921
o1-mini,4.B,3,14.000000000000002,8.526343659939132,22.13718821096384
o1-mini,4.B,4,8.0,4.109346148438061,14.998107700948735
o1-mini,4.B,5,12.0,6.999406437019489,19.81209942671142
o1-mini,4.B,6,6.0,2.7786123963188176,12.476815445895921
o1-mini,4.B,7,6.0,2.7786123963188176,12.476815445895921
o1-mini,4.B,8,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.B,9,5.0,2.1543679154367967,11.175046923191914
o1-mini,4.B,10,6.0,2.7786123963188176,12.476815445895921
o1-mini,4.B,11,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.B,12,3.0,1.0254524024038911,8.451936429052763
o1-mini,4.B,13,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.B,14,4.0,1.5663303991547604,9.837071435887923
o1-mini,4.B,15,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.B,16,5.0,2.1543679154367967,11.175046923191914
o1-mini,4.B,17,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.B,18,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.B,19,0.0,0.0,3.6993498206985693
o1-mini,4.B,20,3.0,1.0254524024038911,8.451936429052763
o1-mini,4.B,21,0.0,0.0,3.6993498206985693
o1-mini,4.B,22,0.0,0.0,3.6993498206985693
o1-mini,4.B,23,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.B,24,2.0,0.550196755016235,7.0011790728543914
o1-mini,4.B,25,0.0,0.0,3.6993498206985693
o1-mini,4.B,26,3.0,1.0254524024038911,8.451936429052763
o1-mini,4.B,27,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.B,28,0.0,0.0,3.6993498206985693
o1-mini,4.B,29,1.0,0.1767432064140647,5.448619617870533
o1-mini,4.B,30,1.0,0.1767432064140647,5.448619617870533
o3-mini,4.B,1,0.0,0.0,3.6993498206985693
